tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
cromwell	This study		0.2	168.5	43.8	jm011c1:LP-DIR-AF	0.0000233	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:06:00Z	0.05	0	0	90	273
cromwell	This study		0.2	168.2	43.5	jm011c1:LP-DIR-AF	0.0000193	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:08:00Z	0.06	0	0	90	273
cromwell	This study		0.2	167.9	43.6	jm011c1:LP-DIR-AF	0.0000144	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:10:00Z	0.08	0	0	90	273
cromwell	This study		0.2	167.3	43.7	jm011c1:LP-DIR-AF	0.0000114	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:12:00Z	0.1	0	0	90	273
cromwell	This study		0.2	168.5	43.8	jm011c1:LP-DIR-AF	0.00000951	4	273	11	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:14:00Z	0.12	0	0	90	273
cromwell	This study		0.2	168.8	43.6	jm011c1:LP-DIR-AF	0.00000776	4	273	12	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:16:00Z	0.15	0	0	90	273
cromwell	This study		0.2	169.7	44.2	jm011c1:LP-DIR-AF	0.00000667	4	273	13	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm011c1	u	2010-03-03T19:18:00Z	0.18	0	0	90	273
cromwell	This study		0.3	204.5	38.6	jm012b1:LP-DIR-AF	0.0000571	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:10:00Z	0.005	0	0	90	273
cromwell	This study		0.3	206.4	38.2	jm012b1:LP-DIR-AF	0.0000545	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:12:00Z	0.01	0	0	90	273
cromwell	This study		0.3	204.6	38.3	jm012b1:LP-DIR-AF	0.000051	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:14:00Z	0.015	0	0	90	273
cromwell	This study		0.3	205	38.9	jm012b1:LP-DIR-AF	0.0000464	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:16:00Z	0.02	0	0	90	273
cromwell	This study		0.3	204.9	39.3	jm012b1:LP-DIR-AF	0.000035	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:18:00Z	0.03	0	0	90	273
cromwell	This study		0.3	206.9	39.3	jm012b1:LP-DIR-AF	0.0000255	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:19:00Z	0.04	0	0	90	273
cromwell	This study		0.3	206.2	39.2	jm012b1:LP-DIR-AF	0.000019	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:21:00Z	0.05	0	0	90	273
cromwell	This study		0.3	205.7	40.1	jm012b1:LP-DIR-AF	0.0000149	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:22:00Z	0.06	0	0	90	273
cromwell	This study		0.3	204.8	39.9	jm012b1:LP-DIR-AF	0.0000109	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:24:00Z	0.08	0	0	90	273
cromwell	This study		0.3	205.2	40.5	jm012b1:LP-DIR-AF	0.00000871	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:25:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	2.2	205.9	38.8	jm012b1:LP-DIR-AF	0.00000748	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T00:29:00Z	0.12	0	0	90	273
cromwell	This study	average of multiple measurements	3.2	205.4	39.1	jm012b1:LP-DIR-AF	0.00000657	4	273	12	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T01:06:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	3.3	206.5	38.8	jm012b1:LP-DIR-AF	0.00000588	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm012b1	u	2009-12-07T01:10:00Z	0.18	0	0	90	273
cromwell	This study		0.3	198.8	28.7	jm012e1:LP-DIR-AF	0.0000301	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:12:00Z	0.005	0	0	90	273
cromwell	This study		0.3	199	28.8	jm012e1:LP-DIR-AF	0.0000283	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:17:00Z	0.01	0	0	90	273
cromwell	This study		0.3	198.3	29	jm012e1:LP-DIR-AF	0.0000258	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:19:00Z	0.015	0	0	90	273
cromwell	This study		0.3	200.5	28.9	jm012e1:LP-DIR-AF	0.0000231	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:21:00Z	0.02	0	0	90	273
cromwell	This study		0.3	198.3	29.2	jm012e1:LP-DIR-AF	0.000018	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:22:00Z	0.03	0	0	90	273
cromwell	This study		0.3	198.5	29.3	jm012e1:LP-DIR-AF	0.0000144	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:24:00Z	0.04	0	0	90	273
cromwell	This study		0.3	200	29.4	jm012e1:LP-DIR-AF	0.0000119	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:25:00Z	0.05	0	0	90	273
cromwell	This study		0.3	199.6	29.2	jm012e1:LP-DIR-AF	0.0000102	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:27:00Z	0.06	0	0	90	273
cromwell	This study		0.3	199.4	29.6	jm012e1:LP-DIR-AF	0.00000805	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:29:00Z	0.08	0	0	90	273
cromwell	This study		0.5	199.1	29.1	jm012e1:LP-DIR-AF	0.00000689	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:30:00Z	0.1	0	0	90	273
cromwell	This study		0.3	199.2	29.6	jm012e1:LP-DIR-AF	0.00000612	4	273	11	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:32:00Z	0.12	0	0	90	273
cromwell	This study		0.3	199.8	29.1	jm012e1:LP-DIR-AF	0.00000557	4	273	12	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:34:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	1.4	199.1	29.6	jm012e1:LP-DIR-AF	0.00000499	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm012e1	u	2009-12-07T01:37:00Z	0.18	0	0	90	273
cromwell	This study		0.2	216	68.3	jm013b1:LP-DIR-AF	0.0000909	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:42:00Z	0.005	0	0	90	273
cromwell	This study		0.2	215.9	68.6	jm013b1:LP-DIR-AF	0.0000885	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:45:00Z	0.01	0	0	90	273
cromwell	This study		0.2	216.9	68.5	jm013b1:LP-DIR-AF	0.0000843	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:47:00Z	0.015	0	0	90	273
cromwell	This study		0.2	214.6	68.8	jm013b1:LP-DIR-AF	0.000079	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:49:00Z	0.02	0	0	90	273
cromwell	This study		0.2	214	69.6	jm013b1:LP-DIR-AF	0.000068	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:51:00Z	0.03	0	0	90	273
cromwell	This study		0.2	216.5	68.6	jm013b1:LP-DIR-AF	0.0000588	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:53:00Z	0.04	0	0	90	273
cromwell	This study		0.2	216.3	68.9	jm013b1:LP-DIR-AF	0.0000515	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:54:00Z	0.05	0	0	90	273
cromwell	This study		0.2	217.8	68.8	jm013b1:LP-DIR-AF	0.0000455	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:56:00Z	0.06	0	0	90	273
cromwell	This study		0.2	215.1	68.8	jm013b1:LP-DIR-AF	0.0000356	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T15:58:00Z	0.08	0	0	90	273
cromwell	This study	average of multiple measurements	0.6	215.3	68.4	jm013b1:LP-DIR-AF	0.0000273	4	273	10	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T16:02:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	0.8	214.5	68.6	jm013b1:LP-DIR-AF	0.0000212	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T16:07:00Z	0.12	0	0	90	273
cromwell	This study	average of multiple measurements	1	216.6	68	jm013b1:LP-DIR-AF	0.0000154	4	273	12	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T16:11:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	1.5	214.5	68	jm013b1:LP-DIR-AF	0.0000118	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013b1	u	2009-12-07T16:17:00Z	0.18	0	0	90	273
cromwell	This study		0.2	189.3	76.1	jm013c1:LP-DIR-AF	0.0000792	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:19:00Z	0.005	0	0	90	273
cromwell	This study		0.2	186.6	76	jm013c1:LP-DIR-AF	0.0000748	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:22:00Z	0.01	0	0	90	273
cromwell	This study		0.2	189.5	78	jm013c1:LP-DIR-AF	0.0000674	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:23:00Z	0.015	0	0	90	273
cromwell	This study		0.2	194.2	76.7	jm013c1:LP-DIR-AF	0.0000587	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:25:00Z	0.02	0	0	90	273
cromwell	This study		0.2	188.4	76.1	jm013c1:LP-DIR-AF	0.0000438	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:27:00Z	0.03	0	0	90	273
cromwell	This study		0.2	190.5	76.9	jm013c1:LP-DIR-AF	0.0000333	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:28:00Z	0.04	0	0	90	273
cromwell	This study		0.2	194.7	77.5	jm013c1:LP-DIR-AF	0.0000265	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:30:00Z	0.05	0	0	90	273
cromwell	This study		0.2	195.2	77.4	jm013c1:LP-DIR-AF	0.000022	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:48:00Z	0.06	0	0	90	273
cromwell	This study		0.2	193.9	77.2	jm013c1:LP-DIR-AF	0.0000163	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:50:00Z	0.08	0	0	90	273
cromwell	This study		0.2	195.9	77.4	jm013c1:LP-DIR-AF	0.0000129	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:51:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	2.5	197.3	77.1	jm013c1:LP-DIR-AF	0.0000107	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T16:56:00Z	0.12	0	0	90	273
cromwell	This study	average of multiple measurements	3.7	190.1	76.7	jm013c1:LP-DIR-AF	0.00000887	4	273	12	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T17:00:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	2.5	183.9	75	jm013c1:LP-DIR-AF	0.00000738	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm013c1	u	2009-12-07T17:07:00Z	0.18	0	0	90	273
cromwell	This study		0.3	199.2	16.5	jm014c1:LP-DIR-AF	0.0000695	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:29:00Z	0.005	0	0	90	273
cromwell	This study		0.3	199.1	16.6	jm014c1:LP-DIR-AF	0.0000641	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:32:00Z	0.01	0	0	90	273
cromwell	This study		0.3	199.8	16.4	jm014c1:LP-DIR-AF	0.0000595	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:35:00Z	0.015	0	0	90	273
cromwell	This study		0.3	198.7	16.6	jm014c1:LP-DIR-AF	0.0000549	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:37:00Z	0.02	0	0	90	273
cromwell	This study		0.3	200.5	16.7	jm014c1:LP-DIR-AF	0.000045	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:39:00Z	0.03	0	0	90	273
cromwell	This study		0.3	199.6	16.5	jm014c1:LP-DIR-AF	0.0000354	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:42:00Z	0.04	0	0	90	273
cromwell	This study		0.3	201.2	16.9	jm014c1:LP-DIR-AF	0.0000266	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:44:00Z	0.05	0	0	90	273
cromwell	This study		0.3	199.6	16.4	jm014c1:LP-DIR-AF	0.0000198	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:46:00Z	0.06	0	0	90	273
cromwell	This study		0.3	201.1	17.4	jm014c1:LP-DIR-AF	0.0000111	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T20:48:00Z	0.08	0	0	90	273
cromwell	This study	average of multiple measurements	0.1	201.7	16.1	jm014c1:LP-DIR-AF	0.00000684	4	273	10	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:37:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	0.1	202.8	17	jm014c1:LP-DIR-AF	0.0000046	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:40:00Z	0.12	0	0	90	273
cromwell	This study		0.4	202.2	15.2	jm014c1:LP-DIR-AF	0.00000296	4	273	12	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:42:00Z	0.15	0	0	90	273
cromwell	This study		0.3	202.3	15.2	jm014c1:LP-DIR-AF	0.00000296	4	273	13	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:43:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	3.1	200.9	15.4	jm014c1:LP-DIR-AF	0.00000196	4	273	14	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:47:00Z	0.18	0	0	90	273
cromwell	This study		0.4	204.2	15.8	jm014c1:LP-DIR-AF	0.00000189	4	273	15	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014c1	u	2010-02-24T21:49:00Z	0.18	0	0	90	273
cromwell	This study		0.3	202.7	5.9	jm014d1:LP-DIR-AF	0.000069	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T18:52:00Z	0.005	0	0	90	273
cromwell	This study		0.3	202.4	5.7	jm014d1:LP-DIR-AF	0.0000653	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T18:55:00Z	0.01	0	0	90	273
cromwell	This study		0.3	203.8	5.8	jm014d1:LP-DIR-AF	0.0000614	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T18:57:00Z	0.015	0	0	90	273
cromwell	This study		0.3	203.8	5.9	jm014d1:LP-DIR-AF	0.0000572	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T18:59:00Z	0.02	0	0	90	273
cromwell	This study		0.3	203.3	5.4	jm014d1:LP-DIR-AF	0.0000469	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:01:00Z	0.03	0	0	90	273
cromwell	This study		0.3	204	5.5	jm014d1:LP-DIR-AF	0.0000364	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:03:00Z	0.04	0	0	90	273
cromwell	This study		0.3	203.7	6.1	jm014d1:LP-DIR-AF	0.0000267	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:05:00Z	0.05	0	0	90	273
cromwell	This study		0.3	203.3	5.2	jm014d1:LP-DIR-AF	0.0000196	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:06:00Z	0.06	0	0	90	273
cromwell	This study		0.4	202.7	6	jm014d1:LP-DIR-AF	0.0000108	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:08:00Z	0.08	0	0	90	273
cromwell	This study		0.4	205.5	5.5	jm014d1:LP-DIR-AF	0.00000665	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:10:00Z	0.1	0	0	90	273
cromwell	This study		0.3	205.5	6	jm014d1:LP-DIR-AF	0.00000432	4	273	11	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:13:00Z	0.12	0	0	90	273
cromwell	This study		0.4	206.2	4.9	jm014d1:LP-DIR-AF	0.00000281	4	273	12	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:15:00Z	0.15	0	0	90	273
cromwell	This study		0.3	206.2	4.8	jm014d1:LP-DIR-AF	0.00000281	4	273	13	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:16:00Z	0.15	0	0	90	273
cromwell	This study		0.3	204.4	-0.4	jm014d1:LP-DIR-AF	0.00000184	4	273	14	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:19:00Z	0.18	0	0	90	273
cromwell	This study	average of multiple measurements	11.7	203.5	8	jm014d1:LP-DIR-AF	0.00000185	4	273	15	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:20:00Z	0.18	0	0	90	273
cromwell	This study		0.3	205.4	6.4	jm014d1:LP-DIR-AF	0.0000018	4	273	16	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm014d1	u	2010-02-25T19:22:00Z	0.18	0	0	90	273
cromwell	This study		0.2	178.1	65.7	jm015b1:LP-DIR-AF	0.0000848	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T21:04:00Z	0.005	0	0	90	273
cromwell	This study		0.2	178.2	66.7	jm015b1:LP-DIR-AF	0.0000803	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T21:07:00Z	0.01	0	0	90	273
cromwell	This study		0.2	178	67.3	jm015b1:LP-DIR-AF	0.0000776	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T21:09:00Z	0.015	0	0	90	273
cromwell	This study		0.2	179.7	67.2	jm015b1:LP-DIR-AF	0.000074	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:43:00Z	0.02	0	0	90	273
cromwell	This study		0.2	180.7	68.5	jm015b1:LP-DIR-AF	0.0000641	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:45:00Z	0.03	0	0	90	273
cromwell	This study		0.2	182.2	69.2	jm015b1:LP-DIR-AF	0.0000532	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:47:00Z	0.04	0	0	90	273
cromwell	This study		0.2	183.4	69.6	jm015b1:LP-DIR-AF	0.0000432	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:49:00Z	0.05	0	0	90	273
cromwell	This study		0.2	182.8	69.6	jm015b1:LP-DIR-AF	0.000035	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:52:00Z	0.06	0	0	90	273
cromwell	This study		0.2	187.2	71.1	jm015b1:LP-DIR-AF	0.0000228	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-08T23:55:00Z	0.08	0	0	90	273
cromwell	This study	average of multiple measurements	1.7	185	71.4	jm015b1:LP-DIR-AF	0.0000155	4	273	10	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-09T00:00:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	3	189.5	72.2	jm015b1:LP-DIR-AF	0.0000106	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-09T00:05:00Z	0.12	0	0	90	273
cromwell	This study	average of multiple measurements	5.9	187.4	72.2	jm015b1:LP-DIR-AF	0.00000659	4	273	12	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-09T00:12:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	10.5	185.7	72.7	jm015b1:LP-DIR-AF	0.00000428	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015b1	u	2010-04-09T00:17:00Z	0.18	0	0	90	273
cromwell	This study		0.2	168.4	56.7	jm015c1:LP-DIR-AF	0.000116	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:28:00Z	0.005	0	0	90	273
cromwell	This study		0.2	168.6	56.4	jm015c1:LP-DIR-AF	0.00011	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:38:00Z	0.01	0	0	90	273
cromwell	This study		0.2	169	57.4	jm015c1:LP-DIR-AF	0.000106	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:40:00Z	0.015	0	0	90	273
cromwell	This study		0.2	171.4	58.2	jm015c1:LP-DIR-AF	0.000101	4	273	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:42:00Z	0.02	0	0	90	273
cromwell	This study		0.2	169.5	58.8	jm015c1:LP-DIR-AF	0.0000888	4	273	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:44:00Z	0.03	0	0	90	273
cromwell	This study		0.2	171.6	60.1	jm015c1:LP-DIR-AF	0.000075	4	273	6	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:47:00Z	0.04	0	0	90	273
cromwell	This study		0.2	172	61	jm015c1:LP-DIR-AF	0.0000624	4	273	7	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:49:00Z	0.05	0	0	90	273
cromwell	This study		0.2	172.7	62.9	jm015c1:LP-DIR-AF	0.0000515	4	273	8	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:50:00Z	0.06	0	0	90	273
cromwell	This study		0.2	176.8	64.2	jm015c1:LP-DIR-AF	0.0000359	4	273	9	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:53:00Z	0.08	0	0	90	273
cromwell	This study		0.2	178.1	65.8	jm015c1:LP-DIR-AF	0.0000255	4	273	10	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:55:00Z	0.1	0	0	90	273
cromwell	This study	average of multiple measurements	2.7	172.5	66	jm015c1:LP-DIR-AF	0.0000184	4	273	11	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T04:59:00Z	0.12	0	0	90	273
cromwell	This study	average of multiple measurements	4.3	173.2	66.5	jm015c1:LP-DIR-AF	0.0000118	4	273	12	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T05:04:00Z	0.15	0	0	90	273
cromwell	This study	average of multiple measurements	8.1	173.4	66.4	jm015c1:LP-DIR-AF	0.00000788	4	273	13	LT-AF-Z:DE-VM:LP-DIR-AF	g	pmagpy-2.42	jm015c1	u	2010-04-23T05:09:00Z	0.18	0	0	90	273
cromwell	This study		0.3	159.4	22.2	jm016b1:LP-DIR-AF	0.000019	4	273	1	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm016b1	u	2010-03-08T18:41:00Z	0.005	0	0	90	273
cromwell	This study		0.3	157.5	20.7	jm016b1:LP-DIR-AF	0.0000146	4	273	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm016b1	u	2010-03-08T18:42:00Z	0.01	0	0	90	273
cromwell	This study		0.3	157.1	20.7	jm016b1:LP-DIR-AF	0.0000108	4	273	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-2.42	jm016b1	u	2010-03-08T18:44:00Z	0.015	0	0	90	273
