tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
rshaar	This study	Cyprus	su100901	su100901	su100901f		su100901f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:29:00.00	4.5		g	-2.1	3.064e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100901	su100901	su100901f		su100901f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:14:00.00	245.7		g	-4.4	3.157e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100901	su100901	su100901f		su100901f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:14:59:00.00	186.0		g	-0.7	3.305e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100901	su100901	su100901f		su100901f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:09:57:00.00	273.1		g	-4.5	3.337e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100901	su100901	su100901f		su100901f:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:29:00.00	310.0		g	-86.1	3.345e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:45:00.00	146.1		g	-79.9	1.319e-06	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:51:00.00	328.3		g	80.3	1.288e-06	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:03:13:47:00.00	353.3		g	11.0	8.432e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:03:15:48:00.00	97.2		g	-8.2	9.139e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:03:17:55:00.00	174.0		g	-13.9	8.431e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:04:10:10:00.00	276.6		g	4.2	8.750e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902c		su100902c:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:17:00.00	153.3		g	-81.8	1.179e-06	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:51:00.00	44.3		g	-77.7	3.089e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:59:00.00	225.5		g	78.7	3.017e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:29:00.00	3.1		g	-9.0	2.293e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:14:00.00	87.3		g	-8.9	3.103e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:00:00.00	186.3		g	6.3	2.340e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:05:09:58:00.00	54.1		g	-11.0	3.036e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su100902	su100902	su100902i		su100902i:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:30:00.00	42.7		g	-77.8	2.955e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:50:00.00	314.7		g	-87.5	3.650e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:57:00.00	126.2		g	87.6	3.620e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:03:13:53:00.00	358.8		g	-0.9	3.754e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:03:15:55:00.00	90.4		g	0.7	3.608e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:03:18:01:00.00	180.2		g	-1.1	3.743e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:04:10:16:00.00	271.5		g	-3.1	3.587e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su101801	su101801	su101801b		su101801b:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:28:00.00	338.8		g	-88.1	3.634e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:52:00.00	138.0		g	-82.0	1.135e-06	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:59:00.00	314.6		g	81.4	1.128e-06	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:30:00.00	4.6		g	7.9	1.052e-06	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:15:00.00	87.2		g	-8.3	8.790e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:00:00.00	182.7		g	-9.7	1.039e-06	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:09:59:00.00	260.7		g	5.0	8.697e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107201	su107201	su107201d		su107201d:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:30:00.00	142.1		g	-81.2	1.068e-06	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:45:00.00	103.6		g	-89.0	1.642e-06	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:52:00.00	338.7		g	89.3	1.637e-06	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:03:13:48:00.00	357.2		g	1.8	1.595e-06	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:03:15:49:00.00	93.1		g	-1.7	1.500e-06	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:03:17:55:00.00	177.7		g	-4.0	1.589e-06	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:04:10:11:00.00	272.7		g	-0.9	1.498e-06	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501c		su107501c:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:17:00.00	150.5		g	-88.3	1.610e-06	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:52:00.00	225.9		g	-79.2	1.222e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:14:00:00.00	50.1		g	79.9	1.222e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:30:00.00	355.5		g	6.5	1.544e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:15:00.00	96.3		g	4.2	1.464e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:01:00.00	181.4		g	-8.0	1.561e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:09:59:00.00	275.7		g	-5.0	1.464e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501d		su107501d:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:31:00.00	220.0		g	-80.7	1.199e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:52:00.00	169.7		g	-81.1	2.274e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:14:00:00.00	354.0		g	81.5	2.284e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.5	2012:07:04:11:31:00.00	3.2		g	8.6	3.082e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:16:00.00	97.3		g	-3.6	2.356e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:04:15:01:00.00	177.7		g	-9.7	3.067e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:09:59:00.00	277.9		g	1.4	2.300e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501e		su107501e:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:31:00.00	169.6		g	-81.0	2.260e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:53:00.00	58.4		g	-88.3	6.506e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:14:01:00.00	257.3		g	88.9	6.431e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:04:11:31:00.00	6.7		g	0.1	6.225e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:16:00.00	87.7		g	-4.3	4.661e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:02:00.00	187.7		g	-2.0	6.258e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:10:00:00.00	265.1		g	1.7	4.671e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su107501	su107501	su107501g		su107501g:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:31:00.00	34.1		g	-88.2	6.422e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:06:30:11:53:00.00	124.4		g	-70.7	4.132e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:06:30:14:01:00.00	302.4		g	70.5	4.100e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.5	2012:07:04:11:31:00.00	13.5		g	11.1	4.074e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:04:13:17:00.00	83.0		g	-16.7	4.065e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:02:00.00	191.9		g	-13.0	4.021e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:10:00:00.00	258.8		g	12.7	4.042e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702c		su109702c:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:05:12:32:00.00	127.9		g	-72.3	3.878e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:54:00.00	44.8		g	-82.9	6.215e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:14:02:00.00	223.4		g	83.0	6.188e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:32:00.00	344.1		g	-5.9	4.822e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:17:00.00	107.5		g	-6.2	5.599e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:02:00.00	163.7		g	3.4	4.901e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.6	2012:07:05:10:01:00.00	285.9		g	4.6	5.588e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702e		su109702e:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:32:00.00	44.8		g	-82.6	6.162e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:54:00.00	346.2		g	-66.1	5.138e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:14:02:00.00	169.6		g	66.7	5.090e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:11:32:00.00	0.6		g	-15.2	6.360e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:13:17:00.00	90.5		g	2.8	7.056e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:04:15:03:00.00	181.7		g	13.6	6.119e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:05:10:01:00.00	268.6		g	-3.3	6.942e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109702	su109702	su109702f		su109702f:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:33:00.00	351.3		g	-68.1	5.052e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:11:46:00.00	16.2		g	-80.6	4.431e-07	1	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:06:30:13:52:00.00	193.2		g	81.0	4.443e-07	2	4	u	2.730e+02	SAN	0	6.000e-05	0.0	90.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.4	2012:07:03:13:48:00.00	2.0		g	-8.8	4.027e-07	3	4	u	2.730e+02	SAN	0	6.000e-05	0.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:03:15:49:00.00	92.8		g	-2.2	5.455e-07	4	4	u	2.730e+02	SAN	0	6.000e-05	90.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.3	2012:07:03:17:56:00.00	176.8		g	4.5	4.067e-07	5	4	u	2.730e+02	SAN	0	6.000e-05	180.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-T-I:LP-AN-TRM	pmagpy-2.206	0.7	2012:07:04:10:11:00.00	269.7		g	0.2	5.426e-07	6	4	u	2.730e+02	SAN	0	6.000e-05	270.0	0.0	8.530e+02
rshaar	This study	Cyprus	su109801	su109801	su109801a		su109801a:LP-AN-TRM	SIO-flo	LT-PTRM-I:LP-AN-TRM	pmagpy-2.206	0.2	2012:07:05:12:18:00.00	18.8		g	-81.0	4.513e-07	7	4	u	2.730e+02	SAN	0	6.000e-05	0.0	-90.0	8.530e+02
