tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	58.5	g	-1.2	6.55e-10	1	u	273	0	5e-05	0	90	498
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.1	56.5	g	-17.2	6.6e-10	1	u	273	0	0	0	90	523
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	57.2	g	-3.4	6.9e-10	1	u	273	0	5e-05	0	90	473
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.8	53.9	g	9.1	6.779e-10	1	u	273	0	5e-05	0	90	523
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	57.5	g	-10.5	6.72e-10	1	u	273	0	0	0	90	548
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	57.8	g	13.6	5.99e-10	1	u	273	0	5e-05	0	90	548
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	4.7	51.5	g	-17	6.02e-10	1	u	273	0	0	0	90	573
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	54.8	g	7.7	5.24e-10	1	u	273	0	5e-05	0	90	523
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	61.2	g	31.2	6.32e-10	1	u	273	0	5e-05	0	90	573
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	52.9	g	-24.9	5.36e-10	1	u	273	0	0	0	90	598
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.12	46.5	g	51.1	7.57e-10	1	u	273	0	5e-05	0	90	598
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.9	55.7	g	-14.7	4.81e-10	1	u	273	0	0	0	90	623
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	53.7	g	40	5.81e-10	1	u	273	0	5e-05	0	90	573
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	50.5	g	61.9	9.36e-10	1	u	273	0	5e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	57.6	g	-19.9	4.63e-10	1	u	273	0	0	0	90	648
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	52.9	g	63.7	1.16e-09	1	u	273	0	5e-05	0	90	648
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.9	56	g	-18.5	4.29e-10	1	u	273	0	0	0	90	673
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	48.8	g	61	9.49e-10	1	u	273	0	5e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	57.1	g	70.8	1.38e-09	1	u	273	0	5e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	56.4	g	-19.7	3.4e-10	1	u	273	0	0	0	90	698
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	52	g	78.2	1.69e-09	1	u	273	0	5e-05	0	90	698
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	4.6	56.9	g	-17.1	2.78e-10	1	u	273	0	0	0	90	723
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	74.2	g	77.8	1.3e-09	1	u	273	0	5e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	62.4	g	81.8	2.02e-09	1	u	273	0	5e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	7	54.2	g	-11	1.56e-10	1	u	273	0	0	0	90	748
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	128.3	g	86.3	2.63e-09	1	u	273	0	5e-05	0	90	748
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	10.5	68	g	-6.1	6.92e-11	1	u	273	0	0	0	90	773
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	105.1	g	87.7	2e-09	1	u	273	0	5e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	137.4	g	86.9	2.95e-09	1	u	273	0	5e-05	0	90	773
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	117.1	g	-6.6	1.1e-09	1	u	273	0	0	0	90	273
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	117.1	g	-8.3	1.15e-09	1	u	273	0	4e-05	0	90	373
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	115.5	g	-6.1	1.1e-09	1	u	273	0	0	0	90	373
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	116.6	g	-6.1	1.09e-09	1	u	273	0	4e-05	0	90	423
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	117.5	g	-13.2	1.11e-09	1	u	273	0	0	0	90	423
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	116	g	-8.7	1.05e-09	1	u	273	0	0	0	90	473
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	117.9	g	-5.4	1.06e-09	1	u	273	0	4e-05	0	90	373
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	118.3	g	1.4	1.08e-09	1	u	273	0	4e-05	0	90	473
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	118	g	-8.4	1.07e-09	1	u	273	0	0	0	90	473
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	116	g	6.3	1.06e-09	1	u	273	0	4e-05	0	90	498
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	117.7	g	-10.2	1.03e-09	1	u	273	0	0	0	90	498
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	115.2	g	-7	9.97e-10	1	u	273	0	0	0	90	523
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	117.3	g	2.1	1e-09	1	u	273	0	4e-05	0	90	473
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	116.4	g	14.4	1.04e-09	1	u	273	0	4e-05	0	90	523
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	116.7	g	-6.9	1.01e-09	1	u	273	0	0	0	90	523
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	118.3	g	28.6	1.11e-09	1	u	273	0	4e-05	0	90	548
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	123.1	g	-4.1	1.01e-09	1	u	273	0	0	0	90	548
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	116.3	g	-7.3	9.17e-10	1	u	273	0	0	0	90	573
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	115.9	g	17.8	9.78e-10	1	u	273	0	4e-05	0	90	523
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	116.1	g	41.5	1.26e-09	1	u	273	0	4e-05	0	90	573
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	119	g	-6.3	9.43e-10	1	u	273	0	0	0	90	573
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	114.2	g	57	1.55e-09	1	u	273	0	4e-05	0	90	598
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	118.4	g	-3.4	8.54e-10	1	u	273	0	0	0	90	598
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	117.5	g	-6.4	7.66e-10	1	u	273	0	0	0	90	623
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	117.1	g	47.3	1.15e-09	1	u	273	0	4e-05	0	90	573
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	114	g	66	1.93e-09	1	u	273	0	4e-05	0	90	623
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	117.7	g	-1.8	7.63e-10	1	u	273	0	0	0	90	623
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	112.4	g	72	2.33e-09	1	u	273	0	4e-05	0	90	648
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	118.9	g	2.6	6.68e-10	1	u	273	0	0	0	90	648
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	116.7	g	-3.5	5.78e-10	1	u	273	0	0	0	90	673
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	112	g	70.5	1.83e-09	1	u	273	0	4e-05	0	90	623
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	111.4	g	76	2.68e-09	1	u	273	0	4e-05	0	90	673
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	119.3	g	3.5	5.76e-10	1	u	273	0	0	0	90	673
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	108.6	g	80.9	3.16e-09	1	u	273	0	4e-05	0	90	698
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	118	g	4.1	4.65e-10	1	u	273	0	0	0	90	698
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	114.8	g	-3.1	3.28e-10	1	u	273	0	0	0	90	723
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	111.4	g	82	2.7e-09	1	u	273	0	4e-05	0	90	673
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	116.7	g	84.6	3.7e-09	1	u	273	0	4e-05	0	90	723
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	118.9	g	9.8	3.01e-10	1	u	273	0	0	0	90	723
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	89.2	g	86.7	4.4e-09	1	u	273	0	4e-05	0	90	748
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.6	120.5	g	24.7	1.63e-10	1	u	273	0	0	0	90	748
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	4.2	129.8	g	19.3	5.07e-11	1	u	273	0	0	0	90	773
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	69.5	g	88.1	3.67e-09	1	u	273	0	4e-05	0	90	723
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	105.2	g	88.3	4.83e-09	1	u	273	0	4e-05	0	90	773
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	3.1	150.2	g	57.1	7.79e-11	1	u	273	0	0	0	90	773
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	71.8	g	88.7	5.07e-09	1	u	273	0	4e-05	0	90	798
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	19.2	115.6	g	70	1.77e-11	1	u	273	0	0	0	90	798
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	7.3	122.3	g	4.6	3.78e-11	1	u	273	0	0	0	90	823
This study	238	0238x572106	0238x	0238x5721063	0238x5721063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	11.3	g	89.2	5.08e-09	1	u	273	0	4e-05	0	90	773
