tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1356A			318-U1356A-105R_2A-0.65	318-U1356A-105R_2A-0.65	318-U1356A-105R_2A-0.65		318-U1356A-105R-2A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										283.4				g			-79.8						0.00000000131			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.7	318-U1356A-105R_2A-0.7	318-U1356A-105R_2A-0.7		318-U1356A-105R-2A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										292				g			-71						0.00000000122			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.75	318-U1356A-105R_2A-0.75	318-U1356A-105R_2A-0.75		318-U1356A-105R-2A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										278.6				g			-42.7						0.00000000159			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.8	318-U1356A-105R_2A-0.8	318-U1356A-105R_2A-0.8		318-U1356A-105R-2A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										256.9				g			-34.5						0.00000000257			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.85	318-U1356A-105R_2A-0.85	318-U1356A-105R_2A-0.85		318-U1356A-105R-2A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										249.7				g			-38.9						0.00000000302			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.9	318-U1356A-105R_2A-0.9	318-U1356A-105R_2A-0.9		318-U1356A-105R-2A-0-9-LP-AF-Z		LT-AF-Z	pmagpy-2.50										241				g			-54.9						0.00000000204			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-0.95	318-U1356A-105R_2A-0.95	318-U1356A-105R_2A-0.95		318-U1356A-105R-2A-0-95-LP-AF-Z		LT-AF-Z	pmagpy-2.50										273.1				g			-88.3						0.000000000999			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1	318-U1356A-105R_2A-1	318-U1356A-105R_2A-1		318-U1356A-105R-2A-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										0.6				g			-62.5						0.000000000772			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.05	318-U1356A-105R_2A-1.05	318-U1356A-105R_2A-1.05		318-U1356A-105R-2A-1-05-LP-AF-Z		LT-AF-Z	pmagpy-2.50										235.4				g			-60						0.00000000109			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.1	318-U1356A-105R_2A-1.1	318-U1356A-105R_2A-1.1		318-U1356A-105R-2A-1-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										235.4				g			-41						0.00000000162			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.15	318-U1356A-105R_2A-1.15	318-U1356A-105R_2A-1.15		318-U1356A-105R-2A-1-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										248.1				g			-37.6						0.00000000195			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.2	318-U1356A-105R_2A-1.2	318-U1356A-105R_2A-1.2		318-U1356A-105R-2A-1-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										257.7				g			-37.7						0.00000000179			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.25	318-U1356A-105R_2A-1.25	318-U1356A-105R_2A-1.25		318-U1356A-105R-2A-1-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										256.8				g			-28						0.00000000232			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_2A-1.3	318-U1356A-105R_2A-1.3	318-U1356A-105R_2A-1.3		318-U1356A-105R-2A-1-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										159.4				g			-77.8						0.00000000123			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.1	318-U1356A-105R_3A-0.1	318-U1356A-105R_3A-0.1		318-U1356A-105R-3A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										241.3				g			-51						0.00000000218			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.15	318-U1356A-105R_3A-0.15	318-U1356A-105R_3A-0.15		318-U1356A-105R-3A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										223.1				g			-45						0.00000000295			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.2	318-U1356A-105R_3A-0.2	318-U1356A-105R_3A-0.2		318-U1356A-105R-3A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										225.5				g			-40						0.00000000332			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.25	318-U1356A-105R_3A-0.25	318-U1356A-105R_3A-0.25		318-U1356A-105R-3A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										228				g			-45.2						0.00000000341			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.3	318-U1356A-105R_3A-0.3	318-U1356A-105R_3A-0.3		318-U1356A-105R-3A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										233.8				g			-42.8						0.00000000346			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.35	318-U1356A-105R_3A-0.35	318-U1356A-105R_3A-0.35		318-U1356A-105R-3A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										229.3				g			-40						0.00000000323			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.4	318-U1356A-105R_3A-0.4	318-U1356A-105R_3A-0.4		318-U1356A-105R-3A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										236				g			-45.8						0.00000000271			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.45	318-U1356A-105R_3A-0.45	318-U1356A-105R_3A-0.45		318-U1356A-105R-3A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										232.2				g			-63.2						0.00000000195			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.5	318-U1356A-105R_3A-0.5	318-U1356A-105R_3A-0.5		318-U1356A-105R-3A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										215.9				g			-65.4						0.00000000173			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.55	318-U1356A-105R_3A-0.55	318-U1356A-105R_3A-0.55		318-U1356A-105R-3A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										187.8				g			-64.8						0.00000000158			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.6	318-U1356A-105R_3A-0.6	318-U1356A-105R_3A-0.6		318-U1356A-105R-3A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										163.9				g			-59.2						0.00000000176			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.65	318-U1356A-105R_3A-0.65	318-U1356A-105R_3A-0.65		318-U1356A-105R-3A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										89.8				g			-76						0.00000000167			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.7	318-U1356A-105R_3A-0.7	318-U1356A-105R_3A-0.7		318-U1356A-105R-3A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										51.3				g			-43.5						0.00000000225			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.75	318-U1356A-105R_3A-0.75	318-U1356A-105R_3A-0.75		318-U1356A-105R-3A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										63.9				g			-34.7						0.0000000024			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.8	318-U1356A-105R_3A-0.8	318-U1356A-105R_3A-0.8		318-U1356A-105R-3A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										74.8				g			-30.2						0.00000000235			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.85	318-U1356A-105R_3A-0.85	318-U1356A-105R_3A-0.85		318-U1356A-105R-3A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										74.9				g			-32.2						0.00000000184			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-0.9	318-U1356A-105R_3A-0.9	318-U1356A-105R_3A-0.9		318-U1356A-105R-3A-0-9-LP-AF-Z		LT-AF-Z	pmagpy-2.50										66.8				g			-37.9						0.00000000179			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1	318-U1356A-105R_3A-1	318-U1356A-105R_3A-1		318-U1356A-105R-3A-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										65.2				g			-33.8						0.00000000234			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.05	318-U1356A-105R_3A-1.05	318-U1356A-105R_3A-1.05		318-U1356A-105R-3A-1-05-LP-AF-Z		LT-AF-Z	pmagpy-2.50										71.9				g			-27.7						0.00000000282			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.1	318-U1356A-105R_3A-1.1	318-U1356A-105R_3A-1.1		318-U1356A-105R-3A-1-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										81.7				g			-18.6						0.0000000036			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.15	318-U1356A-105R_3A-1.15	318-U1356A-105R_3A-1.15		318-U1356A-105R-3A-1-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										78.3				g			-15.8						0.00000000388			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.2	318-U1356A-105R_3A-1.2	318-U1356A-105R_3A-1.2		318-U1356A-105R-3A-1-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										69.2				g			-16.1						0.00000000366			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.25	318-U1356A-105R_3A-1.25	318-U1356A-105R_3A-1.25		318-U1356A-105R-3A-1-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										68.8				g			-25.8						0.00000000307			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_3A-1.3	318-U1356A-105R_3A-1.3	318-U1356A-105R_3A-1.3		318-U1356A-105R-3A-1-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										69.8				g			-32.7						0.00000000288			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.1	318-U1356A-105R_4A-0.1	318-U1356A-105R_4A-0.1		318-U1356A-105R-4A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										305.4				g			-80.3						0.00000000257			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.15	318-U1356A-105R_4A-0.15	318-U1356A-105R_4A-0.15		318-U1356A-105R-4A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										208.9				g			-74.3						0.0000000026			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.2	318-U1356A-105R_4A-0.2	318-U1356A-105R_4A-0.2		318-U1356A-105R-4A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										219				g			-72.7						0.00000000237			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.25	318-U1356A-105R_4A-0.25	318-U1356A-105R_4A-0.25		318-U1356A-105R-4A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										36.7				g			-80.9						0.00000000187			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.3	318-U1356A-105R_4A-0.3	318-U1356A-105R_4A-0.3		318-U1356A-105R-4A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										80.3				g			-49.1						0.00000000198			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.35	318-U1356A-105R_4A-0.35	318-U1356A-105R_4A-0.35		318-U1356A-105R-4A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										89.8				g			-66.5						0.00000000204			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.4	318-U1356A-105R_4A-0.4	318-U1356A-105R_4A-0.4		318-U1356A-105R-4A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										37.9				g			-73.4						0.00000000211			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.45	318-U1356A-105R_4A-0.45	318-U1356A-105R_4A-0.45		318-U1356A-105R-4A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										24.5				g			-63.8						0.00000000203			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.5	318-U1356A-105R_4A-0.5	318-U1356A-105R_4A-0.5		318-U1356A-105R-4A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										30.1				g			-39.9						0.00000000341			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.55	318-U1356A-105R_4A-0.55	318-U1356A-105R_4A-0.55		318-U1356A-105R-4A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										28.1				g			-48.3						0.00000000426			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.6	318-U1356A-105R_4A-0.6	318-U1356A-105R_4A-0.6		318-U1356A-105R-4A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										58.2				g			-82.7						0.00000000331			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.65	318-U1356A-105R_4A-0.65	318-U1356A-105R_4A-0.65		318-U1356A-105R-4A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										176.7				g			-80.7						0.00000000363			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.7	318-U1356A-105R_4A-0.7	318-U1356A-105R_4A-0.7		318-U1356A-105R-4A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										211.3				g			-77.1						0.00000000416			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.75	318-U1356A-105R_4A-0.75	318-U1356A-105R_4A-0.75		318-U1356A-105R-4A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										227.9				g			-77						0.00000000377			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.8	318-U1356A-105R_4A-0.8	318-U1356A-105R_4A-0.8		318-U1356A-105R-4A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										244.9				g			-82.6						0.00000000349			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.85	318-U1356A-105R_4A-0.85	318-U1356A-105R_4A-0.85		318-U1356A-105R-4A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										304.2				g			-82.5						0.00000000365			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.9	318-U1356A-105R_4A-0.9	318-U1356A-105R_4A-0.9		318-U1356A-105R-4A-0-9-LP-AF-Z		LT-AF-Z	pmagpy-2.50										43.4				g			-67.5						0.00000000346			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-0.95	318-U1356A-105R_4A-0.95	318-U1356A-105R_4A-0.95		318-U1356A-105R-4A-0-95-LP-AF-Z		LT-AF-Z	pmagpy-2.50										126.7				g			-64.8						0.00000000324			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1	318-U1356A-105R_4A-1	318-U1356A-105R_4A-1		318-U1356A-105R-4A-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										172.4				g			-58						0.0000000034			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.05	318-U1356A-105R_4A-1.05	318-U1356A-105R_4A-1.05		318-U1356A-105R-4A-1-05-LP-AF-Z		LT-AF-Z	pmagpy-2.50										135.4				g			-82.1						0.00000000337			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.1	318-U1356A-105R_4A-1.1	318-U1356A-105R_4A-1.1		318-U1356A-105R-4A-1-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										8				g			-75.6						0.00000000412			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.15	318-U1356A-105R_4A-1.15	318-U1356A-105R_4A-1.15		318-U1356A-105R-4A-1-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										345.4				g			-68.4						0.0000000051			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.2	318-U1356A-105R_4A-1.2	318-U1356A-105R_4A-1.2		318-U1356A-105R-4A-1-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										335.6				g			-64.1						0.00000000583			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.25	318-U1356A-105R_4A-1.25	318-U1356A-105R_4A-1.25		318-U1356A-105R-4A-1-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										358.8				g			-71.3						0.00000000465			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_4A-1.3	318-U1356A-105R_4A-1.3	318-U1356A-105R_4A-1.3		318-U1356A-105R-4A-1-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										74				g			-47.6						0.00000000366			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.1	318-U1356A-105R_5A-0.1	318-U1356A-105R_5A-0.1		318-U1356A-105R-5A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										222.1				g			-75						0.00000000245			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.15	318-U1356A-105R_5A-0.15	318-U1356A-105R_5A-0.15		318-U1356A-105R-5A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										253.5				g			-66.4						0.00000000211			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.2	318-U1356A-105R_5A-0.2	318-U1356A-105R_5A-0.2		318-U1356A-105R-5A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										251.2				g			-57.4						0.00000000249			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.25	318-U1356A-105R_5A-0.25	318-U1356A-105R_5A-0.25		318-U1356A-105R-5A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										254.3				g			-63.7						0.00000000256			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.3	318-U1356A-105R_5A-0.3	318-U1356A-105R_5A-0.3		318-U1356A-105R-5A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										348.3				g			-61						0.00000000295			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.35	318-U1356A-105R_5A-0.35	318-U1356A-105R_5A-0.35		318-U1356A-105R-5A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										343				g			-43.3						0.00000000437			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.4	318-U1356A-105R_5A-0.4	318-U1356A-105R_5A-0.4		318-U1356A-105R-5A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										336.2				g			-43.2						0.00000000334			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.45	318-U1356A-105R_5A-0.45	318-U1356A-105R_5A-0.45		318-U1356A-105R-5A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										69.8				g			-65.4						0.00000000217			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.5	318-U1356A-105R_5A-0.5	318-U1356A-105R_5A-0.5		318-U1356A-105R-5A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										83.9				g			-48.9						0.00000000276			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.55	318-U1356A-105R_5A-0.55	318-U1356A-105R_5A-0.55		318-U1356A-105R-5A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										29.1				g			-62.8						0.00000000165			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.6	318-U1356A-105R_5A-0.6	318-U1356A-105R_5A-0.6		318-U1356A-105R-5A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										355				g			-50.9						0.00000000164			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.65	318-U1356A-105R_5A-0.65	318-U1356A-105R_5A-0.65		318-U1356A-105R-5A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										107.9				g			-51.3						0.0000000017			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.7	318-U1356A-105R_5A-0.7	318-U1356A-105R_5A-0.7		318-U1356A-105R-5A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										145.3				g			-36.5						0.00000000257			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.75	318-U1356A-105R_5A-0.75	318-U1356A-105R_5A-0.75		318-U1356A-105R-5A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										143.3				g			-40.3						0.00000000279			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.8	318-U1356A-105R_5A-0.8	318-U1356A-105R_5A-0.8		318-U1356A-105R-5A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										108				g			-41.3						0.00000000332			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.85	318-U1356A-105R_5A-0.85	318-U1356A-105R_5A-0.85		318-U1356A-105R-5A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										85				g			-34.5						0.00000000341			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.9	318-U1356A-105R_5A-0.9	318-U1356A-105R_5A-0.9		318-U1356A-105R-5A-0-9-LP-AF-Z		LT-AF-Z	pmagpy-2.50										22.5				g			-41.6						0.00000000293			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_5A-0.95	318-U1356A-105R_5A-0.95	318-U1356A-105R_5A-0.95		318-U1356A-105R-5A-0-95-LP-AF-Z		LT-AF-Z	pmagpy-2.50										338.7				g			-35.4						0.00000000345			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.1	318-U1356A-105R_6A-0.1	318-U1356A-105R_6A-0.1		318-U1356A-105R-6A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										201				g			-67.4						0.000000000951			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.15	318-U1356A-105R_6A-0.15	318-U1356A-105R_6A-0.15		318-U1356A-105R-6A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										201.7				g			-40.9						0.00000000153			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.2	318-U1356A-105R_6A-0.2	318-U1356A-105R_6A-0.2		318-U1356A-105R-6A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										168.5				g			-46.3						0.00000000147			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.25	318-U1356A-105R_6A-0.25	318-U1356A-105R_6A-0.25		318-U1356A-105R-6A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										137.4				g			-76.1						0.00000000101			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.3	318-U1356A-105R_6A-0.3	318-U1356A-105R_6A-0.3		318-U1356A-105R-6A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										39.3				g			-40.9						0.000000000652			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.35	318-U1356A-105R_6A-0.35	318-U1356A-105R_6A-0.35		318-U1356A-105R-6A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										69.1				g			-28.3						0.000000000981			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.4	318-U1356A-105R_6A-0.4	318-U1356A-105R_6A-0.4		318-U1356A-105R-6A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										66				g			-31.3						0.00000000228			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.45	318-U1356A-105R_6A-0.45	318-U1356A-105R_6A-0.45		318-U1356A-105R-6A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										72.8				g			-24.8						0.00000000384			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.5	318-U1356A-105R_6A-0.5	318-U1356A-105R_6A-0.5		318-U1356A-105R-6A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										62.9				g			-34.5						0.00000000273			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.55	318-U1356A-105R_6A-0.55	318-U1356A-105R_6A-0.55		318-U1356A-105R-6A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										52.2				g			-48.4						0.00000000235			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-105R_6A-0.6	318-U1356A-105R_6A-0.6	318-U1356A-105R_6A-0.6		318-U1356A-105R-6A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										67.8				g			-56.7						0.00000000343			1												u		273			0.02				0				0	0					273			
