tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:16:37:00.00	253.6		g	85.8	3.228e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:16:39:00.00	234.1		g	87.8	3.181e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:16:41:00.00	252.0		g	85.5	3.222e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:11:00.00	238.1		g	83.0	5.807e-06	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:12:00.00	251.5		g	85.1	9.977e-06	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:07:17:14:00.00	243.3		g	84.8	1.246e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:14:00.00	237.5		g	85.1	1.478e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:16:00.00	248.7		g	86.3	1.544e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:18:00.00	250.7		g	85.6	1.569e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:20:00.00	245.2		g	85.3	1.579e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:22:00.00	244.3		g	84.7	1.597e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:17:23:00.00	232.5		g	86.4	1.608e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:17:24:00.00	235.3		g	86.4	1.611e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69	318-U1359A-004H-2-W-69		318-U1359A-004H-2-W-69:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:26:00.00	231.4		g	87.4	1.615e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:18:42:00.00	211.0		g	85.1	1.176e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:43:00.00	210.7		g	87.9	2.150e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:18:44:00.00	242.1		g	88.7	2.708e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:07:18:45:00.00	293.1		g	86.7	3.187e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:46:00.00	244.4		g	87.5	3.308e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:47:00.00	228.9		g	87.3	3.345e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:48:00.00	266.2		g	86.7	3.366e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:49:00.00	246.9		g	86.9	3.387e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:18:51:00.00	254.6		g	86.6	3.405e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:18:52:00.00	227.8		g	86.2	3.400e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:53:00.00	256.1		g	85.9	3.418e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:55:00.00	197.7		g	88.8	1.385e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:18:56:00.00	121.5		g	87.0	2.078e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:07:18:57:00.00	180.7		g	88.4	2.400e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:18:58:00.00	193.4		g	88.9	2.686e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.3	2012:04:07:18:59:00.00	195.6		g	88.3	2.786e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:19:00:00.00	250.1		g	84.8	2.847e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:DE-VM:LP-IRM	pmagpy-3.4.0	2.9	2012:04:07:19:02:00.00	193.2	average of multiple measurements	g	87.6	2.870e-05	7	2.0	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:19:03:00.00	218.1		g	86.7	2.946e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:19:04:00.00	224.1		g	87.4	2.977e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:19:05:00.00	193.0		g	88.2	2.995e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120	318-U1359A-004H-3-W-120		318-U1359A-004H-3-W-120:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:07:19:06:00.00	225.8		g	85.7	3.006e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:19:09:00.00	203.4		g	87.2	2.804e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:19:10:00.00	227.3		g	88.0	4.483e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:19:11:00.00	212.3		g	88.8	5.321e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:19:12:00.00	240.7		g	89.3	6.131e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:19:13:00.00	207.2		g	88.9	6.443e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:19:14:00.00	213.5		g	88.1	6.615e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:19:15:00.00	229.5		g	88.0	6.713e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:19:16:00.00	152.3		g	88.6	6.884e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:19:18:00.00	217.7		g	87.6	6.945e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:19:19:00.00	242.5		g	88.2	6.991e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:19:20:00.00	234.0		g	87.9	7.004e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:18:15:00.00	194.5		g	86.1	2.664e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:18:16:00.00	156.1		g	88.1	4.091e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:07:18:18:00.00	171.0		g	87.1	4.811e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:19:00.00	176.8		g	87.7	5.447e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:20:00.00	216.8		g	88.4	5.649e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:07:18:21:00.00	160.1		g	89.5	5.749e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:18:22:00.00	193.7		g	88.2	5.807e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:18:23:00.00	186.5		g	86.7	5.897e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:24:00.00	254.2		g	89.6	5.954e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:07:18:25:00.00	199.4		g	85.8	5.969e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29	318-U1359A-004H-3-W-29		318-U1359A-004H-3-W-29:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:18:27:00.00	192.1		g	87.7	5.981e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.6	2012:04:07:18:29:00.00	188.8		g	85.7	1.231e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.6	2012:04:07:18:30:00.00	137.8		g	85.4	1.944e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.6	2012:04:07:18:31:00.00	197.0		g	85.7	2.311e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:07:18:32:00.00	168.0		g	89.2	2.628e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:18:33:00.00	87.2		g	87.8	2.714e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.5	2012:04:07:18:34:00.00	174.6		g	87.0	2.745e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.3	2012:04:07:18:35:00.00	225.1		g	84.6	2.762e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:18:36:00.00	166.7		g	87.5	2.804e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:07:18:37:00.00	157.3		g	87.3	2.829e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:18:38:00.00	153.6		g	88.2	2.842e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50	318-U1359A-004H-3-W-50		318-U1359A-004H-3-W-50:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:07:18:39:00.00	232.5		g	85.7	2.850e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-9	318-U1359A-004H-3-W-9	318-U1359A-004H-3-W-9		318-U1359A-004H-3-W-9:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:59:00.00	191.3		g	88.6	3.772e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
