tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1359A			318-U1359A-010H_1A-1.1	318-U1359A-010H_1A-1.1	318-U1359A-010H_1A-1.1		318-U1359A-010H-1A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										185.8				g			78.5						0.00000121			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.15	318-U1359A-010H_1A-1.15	318-U1359A-010H_1A-1.15		318-U1359A-010H-1A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										136.6				g			77.3						0.0000013			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.2	318-U1359A-010H_1A-1.2	318-U1359A-010H_1A-1.2		318-U1359A-010H-1A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										137.7				g			76.8						0.00000131			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.25	318-U1359A-010H_1A-1.25	318-U1359A-010H_1A-1.25		318-U1359A-010H-1A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										149				g			77.6						0.00000119			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.3	318-U1359A-010H_1A-1.3	318-U1359A-010H_1A-1.3		318-U1359A-010H-1A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										142.2				g			77.5						0.00000115			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.35	318-U1359A-010H_1A-1.35	318-U1359A-010H_1A-1.35		318-U1359A-010H-1A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										142.3				g			77.6						0.00000121			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_1A-1.4	318-U1359A-010H_1A-1.4	318-U1359A-010H_1A-1.4		318-U1359A-010H-1A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										141.8				g			79.1						0.00000114			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.1	318-U1359A-010H_2A-0.1	318-U1359A-010H_2A-0.1		318-U1359A-010H-2A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										151.9				g			83.1						0.000000717			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.15	318-U1359A-010H_2A-0.15	318-U1359A-010H_2A-0.15		318-U1359A-010H-2A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										146.1				g			75.9						0.000000627			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.2	318-U1359A-010H_2A-0.2	318-U1359A-010H_2A-0.2		318-U1359A-010H-2A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										149.8				g			75.9						0.00000067			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.25	318-U1359A-010H_2A-0.25	318-U1359A-010H_2A-0.25		318-U1359A-010H-2A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										168.3				g			76.5						0.00000104			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.3	318-U1359A-010H_2A-0.3	318-U1359A-010H_2A-0.3		318-U1359A-010H-2A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										168.8				g			70.9						0.00000116			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.35	318-U1359A-010H_2A-0.35	318-U1359A-010H_2A-0.35		318-U1359A-010H-2A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										166.8				g			66.3						0.00000112			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.4	318-U1359A-010H_2A-0.4	318-U1359A-010H_2A-0.4		318-U1359A-010H-2A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										161.3				g			59.7						0.00000104			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.45	318-U1359A-010H_2A-0.45	318-U1359A-010H_2A-0.45		318-U1359A-010H-2A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										153.7				g			56.8						0.000000793			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.55	318-U1359A-010H_2A-0.55	318-U1359A-010H_2A-0.55		318-U1359A-010H-2A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										135.6				g			79.9						0.000000384			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.6	318-U1359A-010H_2A-0.6	318-U1359A-010H_2A-0.6		318-U1359A-010H-2A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										175.8				g			82						0.000000613			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.65	318-U1359A-010H_2A-0.65	318-U1359A-010H_2A-0.65		318-U1359A-010H-2A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										181.6				g			76.7						0.000000852			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.7	318-U1359A-010H_2A-0.7	318-U1359A-010H_2A-0.7		318-U1359A-010H-2A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										180.1				g			76.7						0.000000915			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.75	318-U1359A-010H_2A-0.75	318-U1359A-010H_2A-0.75		318-U1359A-010H-2A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										169.8				g			68.1						0.00000112			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.8	318-U1359A-010H_2A-0.8	318-U1359A-010H_2A-0.8		318-U1359A-010H-2A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										169				g			62.2						0.00000125			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.85	318-U1359A-010H_2A-0.85	318-U1359A-010H_2A-0.85		318-U1359A-010H-2A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										167.1				g			67.4						0.00000103			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.9	318-U1359A-010H_2A-0.9	318-U1359A-010H_2A-0.9		318-U1359A-010H-2A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										169.3				g			78.7						0.000000597			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-0.95	318-U1359A-010H_2A-0.95	318-U1359A-010H_2A-0.95		318-U1359A-010H-2A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										127.8				g			83.6						0.000000489			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1	318-U1359A-010H_2A-1	318-U1359A-010H_2A-1		318-U1359A-010H-2A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										146.1				g			77.4						0.000000475			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.05	318-U1359A-010H_2A-1.05	318-U1359A-010H_2A-1.05		318-U1359A-010H-2A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										164.3				g			70.6						0.000000395			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.1	318-U1359A-010H_2A-1.1	318-U1359A-010H_2A-1.1		318-U1359A-010H-2A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										168				g			80.3						0.000000206			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.15	318-U1359A-010H_2A-1.15	318-U1359A-010H_2A-1.15		318-U1359A-010H-2A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										179.1				g			85.7						0.000000258			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.2	318-U1359A-010H_2A-1.2	318-U1359A-010H_2A-1.2		318-U1359A-010H-2A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										161.4				g			81.3						0.000000416			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.25	318-U1359A-010H_2A-1.25	318-U1359A-010H_2A-1.25		318-U1359A-010H-2A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										164.5				g			82						0.000000464			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.3	318-U1359A-010H_2A-1.3	318-U1359A-010H_2A-1.3		318-U1359A-010H-2A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										165.4				g			83.6						0.000000464			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.35	318-U1359A-010H_2A-1.35	318-U1359A-010H_2A-1.35		318-U1359A-010H-2A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										124.8				g			88.6						0.000000416			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_2A-1.4	318-U1359A-010H_2A-1.4	318-U1359A-010H_2A-1.4		318-U1359A-010H-2A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										29.5				g			84.4						0.000000383			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.1	318-U1359A-010H_3A-0.1	318-U1359A-010H_3A-0.1		318-U1359A-010H-3A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										112.2				g			76.1						0.000000209			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.15	318-U1359A-010H_3A-0.15	318-U1359A-010H_3A-0.15		318-U1359A-010H-3A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										75.7				g			85						0.000000273			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.2	318-U1359A-010H_3A-0.2	318-U1359A-010H_3A-0.2		318-U1359A-010H-3A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										72.3				g			84.6						0.000000321			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.25	318-U1359A-010H_3A-0.25	318-U1359A-010H_3A-0.25		318-U1359A-010H-3A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										83.6				g			81.4						0.000000336			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.3	318-U1359A-010H_3A-0.3	318-U1359A-010H_3A-0.3		318-U1359A-010H-3A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										95.1				g			81.9						0.000000363			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.35	318-U1359A-010H_3A-0.35	318-U1359A-010H_3A-0.35		318-U1359A-010H-3A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										113.8				g			82.6						0.000000424			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.4	318-U1359A-010H_3A-0.4	318-U1359A-010H_3A-0.4		318-U1359A-010H-3A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										108.3				g			78.4						0.000000473			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.45	318-U1359A-010H_3A-0.45	318-U1359A-010H_3A-0.45		318-U1359A-010H-3A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										109.4				g			81.5						0.000000486			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.5	318-U1359A-010H_3A-0.5	318-U1359A-010H_3A-0.5		318-U1359A-010H-3A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										133.2				g			82.4						0.000000516			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.55	318-U1359A-010H_3A-0.55	318-U1359A-010H_3A-0.55		318-U1359A-010H-3A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										138.2				g			81.4						0.000000492			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.6	318-U1359A-010H_3A-0.6	318-U1359A-010H_3A-0.6		318-U1359A-010H-3A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										46.3				g			81.5						0.000000464			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.65	318-U1359A-010H_3A-0.65	318-U1359A-010H_3A-0.65		318-U1359A-010H-3A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										58.3				g			79						0.000000507			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.7	318-U1359A-010H_3A-0.7	318-U1359A-010H_3A-0.7		318-U1359A-010H-3A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										95.5				g			81.8						0.000000569			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.75	318-U1359A-010H_3A-0.75	318-U1359A-010H_3A-0.75		318-U1359A-010H-3A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										102				g			81.9						0.0000006			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.8	318-U1359A-010H_3A-0.8	318-U1359A-010H_3A-0.8		318-U1359A-010H-3A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										99.9				g			82.8						0.000000591			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.85	318-U1359A-010H_3A-0.85	318-U1359A-010H_3A-0.85		318-U1359A-010H-3A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										95.8				g			80.2						0.000000634			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.9	318-U1359A-010H_3A-0.9	318-U1359A-010H_3A-0.9		318-U1359A-010H-3A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										94.9				g			76.1						0.000000683			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-0.95	318-U1359A-010H_3A-0.95	318-U1359A-010H_3A-0.95		318-U1359A-010H-3A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										97.7				g			74.1						0.000000645			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1	318-U1359A-010H_3A-1	318-U1359A-010H_3A-1		318-U1359A-010H-3A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										101.5				g			74.5						0.00000063			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.05	318-U1359A-010H_3A-1.05	318-U1359A-010H_3A-1.05		318-U1359A-010H-3A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										105.4				g			74.8						0.000000647			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.1	318-U1359A-010H_3A-1.1	318-U1359A-010H_3A-1.1		318-U1359A-010H-3A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										107.4				g			72.6						0.000000669			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.15	318-U1359A-010H_3A-1.15	318-U1359A-010H_3A-1.15		318-U1359A-010H-3A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										108				g			70.8						0.000000654			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.2	318-U1359A-010H_3A-1.2	318-U1359A-010H_3A-1.2		318-U1359A-010H-3A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										100.7				g			72.3						0.000000611			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.25	318-U1359A-010H_3A-1.25	318-U1359A-010H_3A-1.25		318-U1359A-010H-3A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										102.9				g			74.1						0.000000577			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.3	318-U1359A-010H_3A-1.3	318-U1359A-010H_3A-1.3		318-U1359A-010H-3A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										115.9				g			75.4						0.000000551			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.35	318-U1359A-010H_3A-1.35	318-U1359A-010H_3A-1.35		318-U1359A-010H-3A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										114.1				g			73.5						0.00000052			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_3A-1.4	318-U1359A-010H_3A-1.4	318-U1359A-010H_3A-1.4		318-U1359A-010H-3A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										112.9				g			74.1						0.000000488			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.1	318-U1359A-010H_4A-0.1	318-U1359A-010H_4A-0.1		318-U1359A-010H-4A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										96.9				g			76.4						0.000000248			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.15	318-U1359A-010H_4A-0.15	318-U1359A-010H_4A-0.15		318-U1359A-010H-4A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										101.4				g			78.5						0.000000291			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.2	318-U1359A-010H_4A-0.2	318-U1359A-010H_4A-0.2		318-U1359A-010H-4A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										114.5				g			81						0.000000315			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.25	318-U1359A-010H_4A-0.25	318-U1359A-010H_4A-0.25		318-U1359A-010H-4A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										118.8				g			80.8						0.000000313			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.3	318-U1359A-010H_4A-0.3	318-U1359A-010H_4A-0.3		318-U1359A-010H-4A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										107.5				g			81.4						0.000000306			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.35	318-U1359A-010H_4A-0.35	318-U1359A-010H_4A-0.35		318-U1359A-010H-4A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										120.1				g			82.3						0.000000305			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.4	318-U1359A-010H_4A-0.4	318-U1359A-010H_4A-0.4		318-U1359A-010H-4A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										146.1				g			83.9						0.000000295			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.45	318-U1359A-010H_4A-0.45	318-U1359A-010H_4A-0.45		318-U1359A-010H-4A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										105.8				g			84.5						0.000000261			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.5	318-U1359A-010H_4A-0.5	318-U1359A-010H_4A-0.5		318-U1359A-010H-4A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										97.4				g			83.9						0.00000025			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.55	318-U1359A-010H_4A-0.55	318-U1359A-010H_4A-0.55		318-U1359A-010H-4A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										116.6				g			82.7						0.000000274			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.6	318-U1359A-010H_4A-0.6	318-U1359A-010H_4A-0.6		318-U1359A-010H-4A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										134.6				g			74.8						0.000000264			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.65	318-U1359A-010H_4A-0.65	318-U1359A-010H_4A-0.65		318-U1359A-010H-4A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										141.4				g			71.9						0.00000025			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.7	318-U1359A-010H_4A-0.7	318-U1359A-010H_4A-0.7		318-U1359A-010H-4A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										147.1				g			60.5						0.000000213			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.75	318-U1359A-010H_4A-0.75	318-U1359A-010H_4A-0.75		318-U1359A-010H-4A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										153.7				g			56						0.000000155			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.8	318-U1359A-010H_4A-0.8	318-U1359A-010H_4A-0.8		318-U1359A-010H-4A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										120.9				g			64.6						0.000000204			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.85	318-U1359A-010H_4A-0.85	318-U1359A-010H_4A-0.85		318-U1359A-010H-4A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										113.1				g			71.5						0.000000255			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.9	318-U1359A-010H_4A-0.9	318-U1359A-010H_4A-0.9		318-U1359A-010H-4A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										128.1				g			71.3						0.000000282			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-0.95	318-U1359A-010H_4A-0.95	318-U1359A-010H_4A-0.95		318-U1359A-010H-4A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										148.8				g			68.6						0.000000281			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1	318-U1359A-010H_4A-1	318-U1359A-010H_4A-1		318-U1359A-010H-4A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										143.1				g			65.1						0.000000266			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.05	318-U1359A-010H_4A-1.05	318-U1359A-010H_4A-1.05		318-U1359A-010H-4A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										131.6				g			80.1						0.000000298			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.1	318-U1359A-010H_4A-1.1	318-U1359A-010H_4A-1.1		318-U1359A-010H-4A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										72.3				g			87.5						0.00000032			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.15	318-U1359A-010H_4A-1.15	318-U1359A-010H_4A-1.15		318-U1359A-010H-4A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										138				g			85.6						0.000000338			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.2	318-U1359A-010H_4A-1.2	318-U1359A-010H_4A-1.2		318-U1359A-010H-4A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										182.9				g			84.7						0.000000356			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.25	318-U1359A-010H_4A-1.25	318-U1359A-010H_4A-1.25		318-U1359A-010H-4A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										218.3				g			82.7						0.000000332			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.3	318-U1359A-010H_4A-1.3	318-U1359A-010H_4A-1.3		318-U1359A-010H-4A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										213.1				g			84.7						0.000000295			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.35	318-U1359A-010H_4A-1.35	318-U1359A-010H_4A-1.35		318-U1359A-010H-4A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										156.7				g			79.7						0.000000347			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_4A-1.4	318-U1359A-010H_4A-1.4	318-U1359A-010H_4A-1.4		318-U1359A-010H-4A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										161.8				g			67.4						0.000000426			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.1	318-U1359A-010H_5A-0.1	318-U1359A-010H_5A-0.1		318-U1359A-010H-5A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										20.3				g			77.1						0.000000333			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.15	318-U1359A-010H_5A-0.15	318-U1359A-010H_5A-0.15		318-U1359A-010H-5A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										239.9				g			84.8						0.000000443			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.2	318-U1359A-010H_5A-0.2	318-U1359A-010H_5A-0.2		318-U1359A-010H-5A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										133.6				g			85.4						0.000000539			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.25	318-U1359A-010H_5A-0.25	318-U1359A-010H_5A-0.25		318-U1359A-010H-5A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										132.9				g			83.1						0.000000563			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.3	318-U1359A-010H_5A-0.3	318-U1359A-010H_5A-0.3		318-U1359A-010H-5A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										148.6				g			78						0.000000573			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-010H_5A-0.35	318-U1359A-010H_5A-0.35	318-U1359A-010H_5A-0.35		318-U1359A-010H-5A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										148.8				g			74.7						0.000000513			1												u		273			0.02				0				0	0					273			
