tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Bowles	10.1029/2005GC001141			288.10	81	AL2360-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.84E-07		273	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1b	u			2.50E-05	0	90	7.48E+02
Bowles	10.1029/2005GC001141			333.00	30	AL2360-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	6.95E-09		273	40	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1b	u			0	0	0	7.73E+02
Bowles	10.1029/2005GC001141			16.40	79.6	AL2360-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.24E-07		273	41	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1b	u			2.50E-05	0	90	7.23E+02
Bowles	10.1029/2005GC001141			208.50	88.3	AL2360-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.01E-07		273	42	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1b	u			2.50E-05	0	90	7.73E+02
Bowles	10.1029/2005GC001141			95.30	-7.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.67E-07		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	273
Bowles	10.1029/2005GC001141			99.50	-4.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.66E-07		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	3.73E+02
Bowles	10.1029/2005GC001141			96.70	-3.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.66E-07		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	3.73E+02
Bowles	10.1029/2005GC001141			98.10	-4.2	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.64E-07		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	4.23E+02
Bowles	10.1029/2005GC001141			93.20	-3.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.62E-07		273	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			97.30	-4.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.57E-07		273	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	4.73E+02
Bowles	10.1029/2005GC001141			95.80	-2.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.58E-07		273	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			97.00	-1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.57E-07		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	4.73E+02
Bowles	10.1029/2005GC001141			96.20	-3.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.56E-07		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	4.98E+02
Bowles	10.1029/2005GC001141			94.20	-0.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.52E-07		273	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	4.98E+02
Bowles	10.1029/2005GC001141			95.30	-4.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.48E-07		273	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	5.23E+02
Bowles	10.1029/2005GC001141			95.10	-2.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.45E-07		273	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	4.73E+02
Bowles	10.1029/2005GC001141			99.80	1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.45E-07		273	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.23E+02
Bowles	10.1029/2005GC001141			97.80	-4.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.40E-07		273	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	5.48E+02
Bowles	10.1029/2005GC001141			94.70	1.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.39E-07		273	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.48E+02
Bowles	10.1029/2005GC001141			99.10	-4.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.33E-07		273	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	5.73E+02
Bowles	10.1029/2005GC001141			97.20	1.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.31E-07		273	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.23E+02
Bowles	10.1029/2005GC001141			95.20	5.8	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.28E-07		273	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.73E+02
Bowles	10.1029/2005GC001141			98.00	-4.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.21E-07		273	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	5.98E+02
Bowles	10.1029/2005GC001141			95.60	9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.19E-07		273	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.98E+02
Bowles	10.1029/2005GC001141			94.40	-5.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.13E-07		273	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	6.23E+02
Bowles	10.1029/2005GC001141			91.90	5.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.12E-07		273	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	5.73E+02
Bowles	10.1029/2005GC001141			89.70	11	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.15E-07		273	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.23E+02
Bowles	10.1029/2005GC001141			93.40	-8	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.05E-07		273	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	6.48E+02
Bowles	10.1029/2005GC001141			96.50	14.8	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.06E-07		273	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.48E+02
Bowles	10.1029/2005GC001141			90.00	-7.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.02E-07		273	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	6.73E+02
Bowles	10.1029/2005GC001141			88.00	11.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.01E-07		273	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.23E+02
Bowles	10.1029/2005GC001141			89.80	19.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.03E-07		273	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.73E+02
Bowles	10.1029/2005GC001141			89.60	-7.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	8.83E-08		273	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	6.98E+02
Bowles	10.1029/2005GC001141			89.70	27.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	9.54E-08		273	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.98E+02
Bowles	10.1029/2005GC001141			93.70	-12.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	5.92E-08		273	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	7.23E+02
Bowles	10.1029/2005GC001141			94.60	28	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	6.72E-08		273	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	6.73E+02
Bowles	10.1029/2005GC001141			89.30	47.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	8.27E-08		273	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	7.23E+02
Bowles	10.1029/2005GC001141			88.70	-16.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.29E-08		273	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	7.48E+02
Bowles	10.1029/2005GC001141			73.00	80.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.07E-07		273	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	7.48E+02
Bowles	10.1029/2005GC001141			97.20	-9.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	5.79E-09		273	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	7.73E+02
Bowles	10.1029/2005GC001141			85.60	79	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	7.67E-08		273	36	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	7.23E+02
Bowles	10.1029/2005GC001141			80.40	82.2	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.23E-07		273	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	7.73E+02
Bowles	10.1029/2005GC001141			177.20	-0.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	5.41E-09		273	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			0	0	0	7.98E+02
Bowles	10.1029/2005GC001141			102.40	80.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.27E-07		273	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1c	u			2.50E-05	0	90	7.98E+02
Bowles	10.1029/2005GC001141			309.00	29.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.32E-07		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	273
Bowles	10.1029/2005GC001141			304.70	29.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.30E-07		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	3.73E+02
Bowles	10.1029/2005GC001141			309.10	29.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.30E-07		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	3.73E+02
Bowles	10.1029/2005GC001141			308.90	28.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.29E-07		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	4.23E+02
Bowles	10.1029/2005GC001141			308.40	29.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.29E-07		273	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			308.80	29.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.18E-07		273	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	4.73E+02
Bowles	10.1029/2005GC001141			309.10	30.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.20E-07		273	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			309.50	30.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.23E-07		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	4.73E+02
Bowles	10.1029/2005GC001141			309.90	28.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.11E-07		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	4.98E+02
Bowles	10.1029/2005GC001141			308.90	31.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.18E-07		273	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	4.98E+02
Bowles	10.1029/2005GC001141			310.30	29.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.05E-07		273	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	5.23E+02
Bowles	10.1029/2005GC001141			309.30	31.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.09E-07		273	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	4.73E+02
Bowles	10.1029/2005GC001141			309.40	34.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.14E-07		273	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.23E+02
Bowles	10.1029/2005GC001141			307.90	29.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.94E-07		273	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	5.48E+02
Bowles	10.1029/2005GC001141			308.20	34.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.07E-07		273	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.48E+02
Bowles	10.1029/2005GC001141			307.80	29.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.82E-07		273	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	5.73E+02
Bowles	10.1029/2005GC001141			307.10	33.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.91E-07		273	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.23E+02
Bowles	10.1029/2005GC001141			307.70	36.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	2.00E-07		273	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.73E+02
Bowles	10.1029/2005GC001141			309.10	29.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.66E-07		273	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	5.98E+02
Bowles	10.1029/2005GC001141			307.80	40	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.91E-07		273	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.98E+02
Bowles	10.1029/2005GC001141			310.20	29.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.53E-07		273	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	6.23E+02
Bowles	10.1029/2005GC001141			309.40	39.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.73E-07		273	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	5.73E+02
Bowles	10.1029/2005GC001141			307.10	43.3	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.84E-07		273	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.23E+02
Bowles	10.1029/2005GC001141			310.00	29.3	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.40E-07		273	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	6.48E+02
Bowles	10.1029/2005GC001141			305.20	45.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.76E-07		273	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.48E+02
Bowles	10.1029/2005GC001141			311.60	30.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.29E-07		273	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	6.73E+02
Bowles	10.1029/2005GC001141			311.00	45.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.57E-07		273	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.23E+02
Bowles	10.1029/2005GC001141			309.70	50	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.73E-07		273	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.73E+02
Bowles	10.1029/2005GC001141			312.20	30.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.10E-07		273	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	6.98E+02
Bowles	10.1029/2005GC001141			308.20	56.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.67E-07		273	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.98E+02
Bowles	10.1029/2005GC001141			311.20	35.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.01E-07		273	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	7.23E+02
Bowles	10.1029/2005GC001141			310.00	52.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.40E-07		273	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	6.73E+02
Bowles	10.1029/2005GC001141			313.30	60.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.70E-07		273	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	7.23E+02
Bowles	10.1029/2005GC001141			307.30	35.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	5.56E-08		273	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	7.48E+02
Bowles	10.1029/2005GC001141			313.80	75.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.71E-07		273	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	7.48E+02
Bowles	10.1029/2005GC001141			297.70	62.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.52E-08		273	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	7.73E+02
Bowles	10.1029/2005GC001141			38.80	86.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.13E-07		273	36	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	7.23E+02
Bowles	10.1029/2005GC001141			75.50	86	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.80E-07		273	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	7.73E+02
Bowles	10.1029/2005GC001141			272.60	77.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.22E-08		273	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			0	0	0	7.98E+02
Bowles	10.1029/2005GC001141			81.40	84.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.82E-07		273	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1d	u			2.50E-05	0	90	7.98E+02
Bowles	10.1029/2005GC001141			78.50	-6.8	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.73E-07		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			0	0	0	273
Bowles	10.1029/2005GC001141			81.80	-6.9	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.73E-07		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			0	0	0	3.73E+02
Bowles	10.1029/2005GC001141			82.70	-6	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.73E-07		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			2.50E-05	0	90	3.73E+02
Bowles	10.1029/2005GC001141			81.40	-6.6	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.70E-07		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			0	0	0	4.23E+02
Bowles	10.1029/2005GC001141			82.90	-6.3	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.70E-07		273	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			82.20	-6.8	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.66E-07		273	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			0	0	0	4.73E+02
Bowles	10.1029/2005GC001141			82.20	-5	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.66E-07		273	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			2.50E-05	0	90	4.23E+02
Bowles	10.1029/2005GC001141			80.20	-4.9	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.65E-07		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			2.50E-05	0	90	4.73E+02
Bowles	10.1029/2005GC001141			84.20	-7	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	1.61E-07		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT	g		AL2360-1e	u			0	0	0	4.98E+02
