tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_method_codes	magic_software_packages	measurement_chi_volume	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_lab_field_ac	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:17:15:29:00.00	87.7		g	-35.7		3.50E-07	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		1	2012:09:18:06:52:00.00	88.9		g	-36.5		2.99E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		1	2012:09:19:06:48:00.00	92		g	-36.7		2.48E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D:DE-VM	pmagpy-2.204		114.6	2012:09:20:07:06:00.00	91.1	average of multiple measurements	g	-36.1		2.13E-07	10	u	2.73E+02	SAN	0	0	0	0	7.73E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:11:26:00.00	92.6		g	-35.6		1.67E-07	11	u	2.73E+02	SAN	0	0	0	0	8.23E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		1.9	2012:09:20:13:21:00.00	94.6		g	-35.4		1.30E-07	12	u	2.73E+02	SAN	0	0	0	0	8.48E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:15:17:00.00	92.9		g	-34.9		7.31E-08	13	u	2.73E+02	SAN	0	0	0	0	8.73E+02
Saiko	This study		U1361A	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a	318-U1361A-010H-4-W-81a		318-U1361A-010H-4-W-81a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:21:13:47:00.00	60.6		g	-32.7		6.45E-09	14	u	2.73E+02	SAN	0	0	0	0	8.98E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:10:24:00.00	81.6		g	-43.7		1.80E-06	1	u	2.73E+02	SAN	0	0	0	0	2.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:15:12:13:00.00	79.9		g	-41.1		1.63E-06	2	u	2.73E+02	SAN	0	0	0	0	3.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:18:39:00.00	78		g	-35.6		1.19E-06	3	u	2.73E+02	SAN	0	0	0	0	4.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:20:22:00.00	79.8		g	-33.5		9.53E-07	4	u	2.73E+02	SAN	0	0	0	0	5.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:16:11:03:00.00	73.5		g	-32.6		8.64E-07	5	u	2.73E+02	SAN	0	0	0	0	5.98E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.7	2012:09:16:12:41:00.00	75.2		g	-32.2		7.82E-07	6	u	2.73E+02	SAN	0	0	0	0	6.23E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:17:15:30:00.00	79.5		g	-31.5		7.04E-07	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:18:06:53:00.00	78.6		g	-31		6.25E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:19:06:49:00.00	75		g	-29.9		4.85E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:07:07:00.00	77.4		g	-28.5		3.43E-07	10	u	2.73E+02	SAN	0	0	0	0	7.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:11:27:00.00	77.2		g	-27.9		2.00E-07	11	u	2.73E+02	SAN	0	0	0	0	8.23E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:13:22:00.00	76.9		g	-27.5		1.34E-07	12	u	2.73E+02	SAN	0	0	0	0	8.48E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:20:15:17:00.00	72.6		g	-27.1		6.83E-08	13	u	2.73E+02	SAN	0	0	0	0	8.73E+02
Saiko	This study		U1361A	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a	318-U1361A-010H-5-W-58a		318-U1361A-010H-5-W-58a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.3	2012:09:21:13:47:00.00	26.7		g	-17.1		1.65E-08	14	u	2.73E+02	SAN	0	0	0	0	8.98E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:10:26:00.00	79.5		g	-43.7		1.41E-06	1	u	2.73E+02	SAN	0	0	0	0	2.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:12:14:00.00	79.6		g	-41.1		1.27E-06	2	u	2.73E+02	SAN	0	0	0	0	3.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:15:18:39:00.00	77.8		g	-35.3		8.64E-07	3	u	2.73E+02	SAN	0	0	0	0	4.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:20:23:00.00	80.1		g	-33.9		7.25E-07	4	u	2.73E+02	SAN	0	0	0	0	5.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.7	2012:09:16:11:03:00.00	73		g	-33.1		6.76E-07	5	u	2.73E+02	SAN	0	0	0	0	5.98E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:12:41:00.00	80.2		g	-32.7		6.42E-07	6	u	2.73E+02	SAN	0	0	0	0	6.23E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:17:15:30:00.00	78.1		g	-31.9		5.98E-07	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.9	2012:09:18:06:53:00.00	80.5		g	-31.3		5.46E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:19:06:49:00.00	75.9		g	-29.9		4.28E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:07:07:00.00	76.1		g	-27.9		2.81E-07	10	u	2.73E+02	SAN	0	0	0	0	7.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:11:27:00.00	78.2		g	-26.7		1.36E-07	11	u	2.73E+02	SAN	0	0	0	0	8.23E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:13:22:00.00	75.6		g	-25.5		8.52E-08	12	u	2.73E+02	SAN	0	0	0	0	8.48E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:15:17:00.00	76.8		g	-23.5		4.54E-08	13	u	2.73E+02	SAN	0	0	0	0	8.73E+02
Saiko	This study		U1361A	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a	318-U1361A-010H-6-W-16a		318-U1361A-010H-6-W-16a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		1.4	2012:09:21:13:47:00.00	39.6		g	-15.5		9.08E-09	14	u	2.73E+02	SAN	0	0	0	0	8.98E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:10:28:00.00	85.2		g	-47.9		3.41E-06	1	u	2.73E+02	SAN	0	0	0	0	2.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:15:12:14:00.00	84.1		g	-44.6		3.00E-06	2	u	2.73E+02	SAN	0	0	0	0	3.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:18:40:00.00	84.3		g	-38.1		1.98E-06	3	u	2.73E+02	SAN	0	0	0	0	4.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:20:23:00.00	81		g	-35.3		1.46E-06	4	u	2.73E+02	SAN	0	0	0	0	5.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:11:04:00.00	80.8		g	-34.3		1.29E-06	5	u	2.73E+02	SAN	0	0	0	0	5.98E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:16:12:42:00.00	82.8		g	-33.3		1.15E-06	6	u	2.73E+02	SAN	0	0	0	0	6.23E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:17:15:30:00.00	80		g	-32.1		1.02E-06	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:18:06:53:00.00	84.4		g	-31.3		8.88E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:19:06:50:00.00	79.2		g	-29.5		6.59E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:07:08:00.00	78.8		g	-27.1		4.27E-07	10	u	2.73E+02	SAN	0	0	0	0	7.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:20:11:27:00.00	80.7		g	-25.7		2.11E-07	11	u	2.73E+02	SAN	0	0	0	0	8.23E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:13:22:00.00	79.6		g	-24.9		1.26E-07	12	u	2.73E+02	SAN	0	0	0	0	8.48E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:15:18:00.00	75		g	-23.5		5.78E-08	13	u	2.73E+02	SAN	0	0	0	0	8.73E+02
Saiko	This study		U1361A	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a	318-U1361A-010H-7-W-17a		318-U1361A-010H-7-W-17a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:21:13:48:00.00	36.5		g	-14.2		1.45E-08	14	u	2.73E+02	SAN	0	0	0	0	8.98E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:10:30:00.00	83.3		g	-45.8		3.90E-06	1	u	2.73E+02	SAN	0	0	0	0	2.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:12:15:00.00	83.2		g	-43		3.52E-06	2	u	2.73E+02	SAN	0	0	0	0	3.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:15:18:40:00.00	82.5		g	-37.1		2.27E-06	3	u	2.73E+02	SAN	0	0	0	0	4.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:15:20:26:00.00	82.8		g	-34.4		1.65E-06	4	u	2.73E+02	SAN	0	0	0	0	5.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:11:04:00.00	83.5		g	-33.1		1.45E-06	5	u	2.73E+02	SAN	0	0	0	0	5.98E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:12:42:00.00	81.2		g	-32.3		1.27E-06	6	u	2.73E+02	SAN	0	0	0	0	6.23E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:17:15:31:00.00	83.1		g	-31.4		1.10E-06	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:18:06:54:00.00	79.6		g	-30.7		9.27E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:19:06:50:00.00	77.4		g	-29		6.76E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.7	2012:09:20:07:09:00.00	77.9		g	-27.3		4.43E-07	10	u	2.73E+02	SAN	0	0	0	0	7.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:20:11:28:00.00	79.1		g	-26.1		2.21E-07	11	u	2.73E+02	SAN	0	0	0	0	8.23E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:13:23:00.00	78		g	-24.6		1.30E-07	12	u	2.73E+02	SAN	0	0	0	0	8.48E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:20:15:18:00.00	68.2		g	-21.8		6.24E-08	13	u	2.73E+02	SAN	0	0	0	0	8.73E+02
Saiko	This study		U1361A	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a	318-U1361A-011H-1-W-75a		318-U1361A-011H-1-W-75a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:21:13:48:00.00	38.4		g	-7.9		2.15E-08	14	u	2.73E+02	SAN	0	0	0	0	8.98E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.7	2012:09:15:10:32:00.00	89.2		g	-47.1		9.07E-07	1	u	2.73E+02	SAN	0	0	0	0	2.73E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D:DE-VM	pmagpy-2.204		114.6	2012:09:15:12:22:00.00	87.6	average of multiple measurements	g	-44.9		8.16E-07	2	u	2.73E+02	SAN	0	0	0	0	3.73E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:18:40:00.00	86.3		g	-37.9		5.44E-07	3	u	2.73E+02	SAN	0	0	0	0	4.73E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:15:20:26:00.00	85.7		g	-35.6		3.47E-07	4	u	2.73E+02	SAN	0	0	0	0	5.73E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:11:05:00.00	80.7		g	-34.5		2.79E-07	5	u	2.73E+02	SAN	0	0	0	0	5.98E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.6	2012:09:16:12:42:00.00	81.7		g	-34.1		2.15E-07	6	u	2.73E+02	SAN	0	0	0	0	6.23E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.5	2012:09:17:15:31:00.00	77.2		g	-34.1		1.68E-07	7	u	2.73E+02	SAN	0	0	0	0	6.48E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		0.4	2012:09:18:06:55:00.00	75.3		g	-34		1.35E-07	8	u	2.73E+02	SAN	0	0	0	0	6.73E+02
Saiko	This study		U1361A	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a	318-U1361A-011H-2-W-95a		318-U1361A-011H-2-W-95a:LP-IRM-3D	LT-T-Z:LP-IRM-3D	pmagpy-2.204		1.1	2012:09:19:06:51:00.00	76.8		g	-33.3		1.09E-07	9	u	2.73E+02	SAN	0	0	0	0	7.23E+02
