tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-I:Step Number-12	340.13	-80.45	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.215e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_34	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	98	NVPADC23C2	u	2013:09:18:11:07:33		3e-05	0	-90	176.95	30	6	34
Elliot Hurst	This study	Step Type-Z:Step Number-13	347.19	-36.67	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.4800000000000004e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_35	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	99	NVPADC23C2	u	2013:09:18:11:09:55		0.0	0	0	189.39	30	7	35
Elliot Hurst	This study	Step Type-I:Step Number-13	330.34	-81.92	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.0530000000000002e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_36	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	100	NVPADC23C2	u	2013:09:18:11:12:01		3e-05	0	-90	188.17	30	7	36
Elliot Hurst	This study	Step Type-T:Step Number-13	353.54	-47.28	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.821e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_37	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	101	NVPADC23C2	u	2013:09:18:11:14:09		0.0	0	0	189.82	30	7	37
Elliot Hurst	This study	Step Type-P:Step Number-11	333.78	-79.95	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.6609999999999999e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_38	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	102	NVPADC23C2	u	2013:09:18:11:16:17		3e-05	0	-90	162.27	30	6	38
Elliot Hurst	This study	Step Type-Z:Step Number-14	7.31	-43.33	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.661e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_39	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	103	NVPADC23C2	u	2013:09:18:11:18:48		0.0	0	0	221.56	30	8	39
Elliot Hurst	This study	Step Type-I:Step Number-14	333.81	-83.6	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.7850000000000002e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_40	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	104	NVPADC23C2	u	2013:09:18:11:22:07		3e-05	0	-90	223.26	30	8	40
Elliot Hurst	This study	Step Type-Z:Step Number-15	345.47	-45.28	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.76e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_41	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	105	NVPADC23C2	u	2013:09:18:11:24:40		0.0	0	0	249.88	30	9	41
Elliot Hurst	This study	Step Type-I:Step Number-15	307.35	-86.27	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.831e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_42	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	106	NVPADC23C2	u	2013:09:18:11:28:28		3e-05	0	-90	250.35	30	9	42
Elliot Hurst	This study	Step Type-NRM:Step Number-0	344.7	-59.88	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	7.219e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_0	LT-NO:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	107	NVPARP15C2	u	2013:09:13:13:13:09		0.0	999	99	0.0	0	0	0
Elliot Hurst	This study	Step Type-Z:Step Number-1	347.82	-57.12	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	6.692e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_1	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	108	NVPARP15C2	u	2013:09:13:13:15:39		0.0	0	0	23.07	5	5	1
Elliot Hurst	This study	Step Type-I:Step Number-1	348.48	-57.57	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	6.75e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_2	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	109	NVPARP15C2	u	2013:09:13:13:18:19		3e-05	0	-90	23.29	5	5	2
Elliot Hurst	This study	Step Type-Z:Step Number-2	346.77	-54.17	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.535e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_3	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	110	NVPARP15C2	u	2013:09:13:13:20:52		0.0	0	0	42.48	10	5	3
Elliot Hurst	This study	Step Type-I:Step Number-2	347.63	-59.9	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	6.221999999999999e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_4	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	111	NVPARP15C2	u	2013:09:13:13:23:10		3e-05	0	-90	42.55	10	5	4
Elliot Hurst	This study	Step Type-Z:Step Number-3	347.35	-53.11	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.917e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_5	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	112	NVPARP15C2	u	2013:09:13:13:25:24		0.0	0	0	50.95	13	5	5
Elliot Hurst	This study	Step Type-I:Step Number-3	348.66	-60.16	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.837e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_6	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	113	NVPARP15C2	u	2013:09:13:13:27:40		3e-05	0	-90	51.8	13	5	6
Elliot Hurst	This study	Step Type-T:Step Number-3	347.02	-51.8	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.924e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_7	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	114	NVPARP15C2	u	2013:09:13:13:29:39		0.0	0	0	52.73	13	5	7
Elliot Hurst	This study	Step Type-P:Step Number-1	347.55	-53.33	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.088e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_8	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	115	NVPARP15C2	u	2013:09:13:13:31:30		3e-05	0	-90	23.27	5	5	8
Elliot Hurst	This study	Step Type-Z:Step Number-4	348.53	-51.96	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.6039999999999997e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_9	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	116	NVPARP15C2	u	2013:09:13:13:37:51		0.0	0	0	59.53	15	5	9
Elliot Hurst	This study	Step Type-I:Step Number-4	348.39	-61.27	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.67e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_10	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	117	NVPARP15C2	u	2013:09:13:13:40:53		3e-05	0	-90	62.54	15	5	10
Elliot Hurst	This study	Step Type-Z:Step Number-5	348.07	-51.91	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.128e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_11	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	118	NVPARP15C2	u	2013:09:13:13:43:23		0.0	0	0	73.09	20	5	11
Elliot Hurst	This study	Step Type-I:Step Number-5	346.51	-63.69	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.381e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_12	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	119	NVPARP15C2	u	2013:09:13:13:45:53		3e-05	0	-90	77.22	20	5	12
Elliot Hurst	This study	Step Type-T:Step Number-5	348.51	-50.76	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.954e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_13	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	120	NVPARP15C2	u	2013:09:13:13:48:48		0.0	0	0	75.84	20	5	13
Elliot Hurst	This study	Step Type-P:Step Number-3	346.12	-61.82	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.064e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_14	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	121	NVPARP15C2	u	2013:09:13:13:51:20		3e-05	0	-90	56.2	13	5	14
Elliot Hurst	This study	Step Type-Z:Step Number-6	349.09	-50.61	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.856e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_15	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	122	NVPARP15C2	u	2013:09:13:13:53:17		0.0	0	0	84.0	25	5	15
Elliot Hurst	This study	Step Type-I:Step Number-6	345.67	-64.05	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.214e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_16	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	123	NVPARP15C2	u	2013:09:13:13:55:50		3e-05	0	-90	85.12	25	5	16
Elliot Hurst	This study	Step Type-Z:Step Number-7	348.49	-50.28	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	3.425e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_17	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	124	NVPARP15C2	u	2013:09:13:13:58:09		0.0	0	0	103.4	33	5	17
Elliot Hurst	This study	Step Type-I:Step Number-7	349.22	-66.8	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.853999999999999e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_18	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	125	NVPARP15C2	u	2013:09:13:14:00:12		3e-05	0	-90	109.96	33	5	18
Elliot Hurst	This study	Step Type-T:Step Number-7	349.81	-49.59	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.964e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_19	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	126	NVPARP15C2	u	2013:09:13:14:02:17		0.0	0	0	110.17	33	5	19
Elliot Hurst	This study	Step Type-P:Step Number-5	345.74	-66.6	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.572e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_20	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	127	NVPARP15C2	u	2013:09:13:15:09:29		3e-05	0	-90	82.68	20	5	20
Elliot Hurst	This study	Step Type-Z:Step Number-8	349.26	-48.95	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.4969999999999997e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_21	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	128	NVPARP15C2	u	2013:09:13:15:12:09		0.0	0	0	125.17	30	6	21
Elliot Hurst	This study	Step Type-I:Step Number-8	348.59	-70.46	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.743e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_22	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	129	NVPARP15C2	u	2013:09:13:15:15:34		3e-05	0	-90	126.16	30	6	22
Elliot Hurst	This study	Step Type-Z:Step Number-9	350.72	-48.53	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.227e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_23	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	130	NVPARP15C2	u	2013:09:13:15:24:14		0.0	0	0	146.98	30	7	23
Elliot Hurst	This study	Step Type-I:Step Number-9	349.98	-71.38	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.531e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_24	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	131	NVPARP15C2	u	2013:09:13:15:26:38		3e-05	0	-90	146.94	30	7	24
Elliot Hurst	This study	Step Type-T:Step Number-9	350.69	-49.47	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.273e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_25	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	132	NVPARP15C2	u	2013:09:13:15:28:57		0.0	0	0	144.54	30	7	25
Elliot Hurst	This study	Step Type-P:Step Number-7	346.39	-73.19	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.7390000000000003e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_26	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	133	NVPARP15C2	u	2013:09:13:15:31:19		3e-05	0	-90	115.23	33	5	26
Elliot Hurst	This study	Step Type-Z:Step Number-10	351.74	-48.08	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.923e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_27	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	134	NVPARP15C2	u	2013:09:13:15:33:52		0.0	0	0	169.32	30	8	27
Elliot Hurst	This study	Step Type-I:Step Number-10	350.03	-74.3	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.622e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_28	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	135	NVPARP15C2	u	2013:09:13:15:40:21		3e-05	0	-90	162.86	30	8	28
Elliot Hurst	This study	Step Type-Z:Step Number-11	351.24	-48.9	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.9050000000000002e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_29	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	136	NVPARP15C2	u	2013:09:13:15:42:43		0.0	0	0	179.89	30	9	29
Elliot Hurst	This study	Step Type-I:Step Number-11	347.25	-76.55	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.742e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_30	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	137	NVPARP15C2	u	2013:09:13:15:45:14		3e-05	0	-90	181.21	30	9	30
Elliot Hurst	This study	Step Type-T:Step Number-11	354.17	-49.09	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.8969999999999998e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_31	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	138	NVPARP15C2	u	2013:09:13:15:47:29		0.0	0	0	178.46	30	9	31
Elliot Hurst	This study	Step Type-P:Step Number-9	347.38	-76.33	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.691e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_32	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	139	NVPARP15C2	u	2013:09:13:15:49:38		3e-05	0	-90	144.79	30	7	32
Elliot Hurst	This study	Step Type-Z:Step Number-12	351.61	-47.75	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.56e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_33	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	140	NVPARP15C2	u	2013:09:13:15:52:13		0.0	0	0	219.95	30	11	33
Elliot Hurst	This study	Step Type-I:Step Number-12	346.7	-77.4	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	4.5280000000000003e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_34	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	141	NVPARP15C2	u	2013:09:13:15:54:41		3e-05	0	-90	208.22	30	11	34
Elliot Hurst	This study	Step Type-Z:Step Number-13	352.57	-47.79	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.589e-07	273.0	NVPARP15C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_35	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	142	NVPARP15C2	u	2013:09:13:15:57:38		0.0	0	0	250.43	30	13	35
